smoothness,length
bad,341.6054988599068
excellent,29.18849998214629
good,12.401512753394979
horrible,236.19594945330485
impassable,113.9248292080356
intermediate,58.78867430182672
very_bad,335.67778232408125
very_horrible,49.33287438717525
