tracktype,length
4,0.44554546660932454
4x4 track,8.692451577611509
grade1,64.41918406366048
grade1.2.3,0.017868698698401405
grade2,1448.0561424927414
grade3,29383.45421442245
grade4,5357.175404218598
grade5,3414.2682720995927
