smoothness,length
bad,1670.7639268321423
good,104.87664954812809
horrible,794.0038413039597
impassable,14.67939273829237
vary_bad,26.366578296109974
very_bad,2305.755108789608
very_horrible,120.31458557574155
vey_bad,7.168164135361988
