surface,length
asphalt,119.90222919634027
concrete,0.5244905125354982
dirt,230.78679842274113
earth,1.1415791094729677
grass,0.35924807159635536
gravel,205.32189694598992
ground,506.43215703723934
mud,5.70151865888108
paved,793.2168161248104
sand,22.183510399040543
un',0.07573125290593262
unpaved,8424.856972689384
unpaved_dirt,0.277312749500672
