smoothness,length
bad,772.0158021390205
excellent,44.001999682267254
good,1392.589474044067
horrible,135.1851351711874
intermediate,86.31468950303339
very_bad,763.5389320084756
very_good,37.03279951729837
very_horrible,4.164112160793225
