tracktype,length
..,0.8647839491643018
grade1,191.7321407519462
grade2,895.2678832512111
grade2;grade3,1.3818391957282914
grade3,2280.2785874113297
grade3;grade2,6.524520599107853
grade4,1341.73091864415
grade5,2911.8048484786177
