tracktype,length
grade1,8.754776115780434
grade2,2585.9732366309477
grade2; grade3; grade3; grade3,52.851692549788226
grade3,3070.438734334049
grade32,1.7871469617062152
grade3; grade5,82.51916481847715
grade4,1039.417257272314
grade42,0.43066973198752384
grade5,1030.324988129903
