smoothness,length
bad,99.5599793529103
excellent,103.2238519145361
good,85.39740604966862
horrible,195.56590495081366
impassable,0.9110300781701699
intermediate,26.354090728534953
very_bad,1171.9556871799784
very_horrible,203.68343734813575
