surface,length
Cement,0.017828537804026927
Gravel,231.16138227078577
Muddy,2.219560202875111
Rock_Face,0.27898559654370075
Tar,1.4356459570814724
`trail,0.42401121527161967
ail,2.0279320063525175
asphalet,0.07308100049832215
asphalt,7616.520945401842
bare_rock,0.6846880542341184
cement,0.025891414802136872
compacted,976.7632021164958
concrete,5046.370194595076
dirt,3272.7211062459396
dirt/sand,7.5735219999228685
earth,8.649522797240829
fine_gravel,1.1089340894520257
grass,3.7132571768772507
gravel,4589.36174008841
ground,6518.619297185695
il,0.44857298212160623
metal,72.46768663068627
mud,1.0652312603418685
paved,2176.5533239816637
paved_major,2.461943627535242
paved_minor,9.16855631354984
paved_mior,0.26232619369561927
paved_mzjor,11.30402734235275
paverd_minor,1.8511443323277972
pebblestone,0.43031085320034523
potholed,0.6641652944556402
rail,0.2662917223277731
rtr,0.6107307038726063
rtrail,0.11485896814291638
sand,775.2364654463962
seasonal,1.1173153026472071
tail,2.5406953234600795
tartan,0.017126937592502098
terail,0.05359322970794301
tr,29.80219091620877
trai,0.07941569559055142
traik,0.15778361707739968
trail,4280.235170244868
traill,0.4385069436135138
tral,1.2267845972149516
tril,6.90843202204883
trl,1.9787198498618026
trqil,0.11693948192815574
trr,1.3609167140886222
trsil,0.08437361595888924
trzil,0.052832229175998294
u,0.20956105035012568
unknow,0.047646594788550586
unknown,0.5447966057211261
unpa,1.0026260127935782
unpave_minor,0.6257732062982119
unpaved,17617.38122378725
unpaved2,4.510902219001089
unpaved_MINOR,1.7737697731920883
unpaved_major,98.59967759361605
unpaved_majpor,0.05026906079340833
unpaved_miinor,1.4955935458909022
unpaved_mino,5.885317401057367
unpaved_minor,1327.9713443227868
unpaved_minor_path,0.08627801628451172
unpaved_minore,2.238545991280795
unpaved_minort,0.14840695044305335
unpaved_minot,2.8482142306163114
unpaved_minpor,0.33016087552769174
unpaved_minpr,0.33834319985767186
unpaved_muinor,1.7018775489240343
unpaved_ninor,0.1747096908092765
unpaved_path,0.2025258060028231
unpaved_surface,2.948713772449654
unpaved_trail,0.043113190410513015
unpavedinor,1.0479792601782076
unpavedr,4.442268870130108
unpavedw,0.6056617695971227
unpavsd_minor,0.29399245479388236
upaved,0.47521998948097866
upaved_minor,1.4106859379900267
wood,1.8684137717336364
ytail,1.2745884657188167
