smoothness,length
1,0.6467483563125165
EARTH ROAD ONE SIDE DRAINAGE,0.583512427374517
Intermediate,0.36981538727963503
bad,2361.297028495004
entermediate,0.3057555436642757
excellent,10.180164346576188
fair,0.4888314720109917
good,480.4456531818254
horrible,1588.136792935449
impassable,8.610859967931901
intermediate,2761.626330190478
rough,0.14956145721505565
very_bad,2548.2085826921266
very_horrible,710.4804510378622
