smoothness,length
bad,1412.408593973301
excellent,5.787981623560297
good,220.98863061945133
horrible,130.18225820608347
impassable,2.0754570354220006
intermediate,23.90539845203276
very_bad,1124.718616062264
very_good,88.90819072077024
very_horrible,15.736776352468166
