surface,length
2,1.9358387217064892
Gravel,4.540488747329299
Mountain path,0.14109663209190723
asphalt,3587.30412544842
bad,0.11993141883005137
cobblestone,7.532655146328847
compacted,208.9314935283163
concrete,2.1513564961408345
dirt,1960.1057756171688
dirt/sand,3.3603404530904437
dirt_and_ground,0.36136068438671176
dirts,0.04880777927684801
earth,51.10370284963566
fine_gravel,1.0675217484215562
footway,0.373368511734503
grass,32.31454123667922
gravel,902.7720452144109
ground,3837.3938539399996
marum,4.470472853604662
metal,1.7392816128725233
mud,17.502476015132963
murram,0.3464601441719615
murrum,3.5501036372972194
null,0.2970473685057366
paved,1615.5992378263177
paving_stones,0.05327702892835462
pebblestone,4.001790265528473
residential,0.0704969003345917
sand,54.03362317485519
sett,0.027404647911244893
soil,40.239813240933195
surface,0.9657131868542141
tarmac,163.67699490407853
unpaved,39023.01185153214
unpaved2,17.330322255967566
unpaved22,2.608329483118837
unpaved222,0.31238689211329734
unpaved2222,0.9712346837373332
unpaved3,6.913460587672844
unpaved33,15.026668987452878
unpavedCAMELBAK_Packaging_Assymetrix_20_Daypack_backpack_with_drinking_reservoir_–_antracit_black_BA-0716-0034-10364_PAC_–_PACKAGING_/_BAGS_PAC-0008_YES_Camelbak_NO_NEW_Afritastic_PAC-0008_–_Camelbak_PAC-0008_–_Camelbak_960_960_none_n.a._0.00_0.00_Germany,0.02582421076154342
unpavedIshasha_sector_HQIshasha_sector_HQ,0.036433000266554015
unpavedw,9.340885454935364
wood,1.8564947037963018
