smoothness,length
bad,757.4163472932304
excellent,0.07976915302625173
good,7.225318012726252
horrible,358.67831463295647
impassable,47.51959196494973
intermediate,195.0556278781157
very_bad,282.3714300694609
very_horrible,92.11842533591549
