smoothness,length
asphalt,0.49065783146784947
bad,625.3243470419238
excellent,502.0492104517879
good,1128.3320684703046
ground,0.13475699723333026
horrible,321.2824982194127
impassable,14.731729606550676
intermediate,843.065396929477
no,0.47105155524461023
off_road_wheels,5.08099285090656
rough,48.907094506611024
very_bad,666.450575613348
very_horrible,184.50776100003407
