surface,length
Sable,0.5985286219950687
asphalt,1916.2347981979995
concrete,1.4507002882915492
dirt,76.47685761924107
earth,1.2606803777093036
grass,0.12992532445626837
gravel,550.6023498505459
ground,200.59665488436957
mud,10.036481619907251
paved,128.1170610601467
sand,707.6048786353246
unpaved,4706.533848044599
