smoothness,length
bad,184.23698667198585
excellent,2.1713351320332466
good,51.469676649015334
horrible,141.1828909492227
impassable,5.839911588329003
intermediate,95.59663004663746
very_bad,95.5787331809502
very_horrible,2.3704513397745584
