smoothness,length
2,0.14695339162831986
bad,261.27922342866776
excellent,0.9191113056102864
good,586.8802216052786
horrible,1822.972048830151
impassable,1.756861816243818
intermediate,309.10975945734106
very_bad,854.7109362295923
very_horrible,311.6271797086673
