surface,length
asphalt,287.351890888914
concrete,1.3496615705038646
dirt,5.850223874216619
earth,30.2262525258594
gravel,33.15169399149658
ground,73.61978262214203
paved,182.74327064745984
sand,21.030168829176233
unpaved,335.03623277142646
