smoothness,length
bad,544.7326595194843
excellent,0.16672085194510294
good,186.5822217942492
horrible,11.505163420896464
impassable,21.84679274195467
intermediate,485.0633102661145
phula,0.04747690180277597
very_bad,264.613080433215
very_horrible,23.375627411682824
