tracktype,length
3,2.061135111335016
4,3.4050813562683406
grade1,17.542898228546015
grade2,654.9139550571075
grade3,144.23097104123462
grade4,113.01848128006519
grade5,601.8962747104931
unknown,2.296318150088804
