smoothness,length
bad,433.0387469750581
excellent,102.85485760768428
good,2027.9057398658936
horrible,1805.0585021064924
impassable,0.45063096051008567
intermediate,80.39260157032255
very_bad,761.2682874563839
very_horrible,181.29892475950615
