smoothness,length
bad,14.677555817776913
excellent,0.27023860791227505
good,118.49060081303088
horrible,1820.7197952741437
impassable,3.231803451552432
intermediate,2.585575807444383
very_bad,1384.903059532492
very_horrible,10.74087698736483
