smoothness,length
bad,975.675701125744
excellent,4.19694559101019
good,47.8767608252928
horrible,1427.0467091745354
impassable,37.51606351808243
intermediate,138.34008709088744
verry_bad,18.963461276014662
verry_horrible,5.607855929852735
very_bad,2438.2586722201445
very_horrible,180.03082882779535
