smoothness,length
bad,23.77510031517332
good,8.711613525726278
horrible,5.124499006392799
impassable,1.0648047901616287
intermediate,50.300298024662276
medium,0.5488244700805915
very_bad,12.54221565123158
very_horrible,4.126756329581768
