,2010-01,2010-04,2010-07,2010-10,2011-01,2011-04,2011-07,2011-10,2012-01,2012-04,2012-07,2012-10,2013-01,2013-04,2013-07,2013-10,2014-01,2014-04,2014-07,2014-10,2015-01,2015-04,2015-07,2015-10,2016-01,2016-04,2016-07,2016-10,2017-01,2017-04,2017-07,2017-10,2018-01,2018-04,2018-07,2018-10,2019-01,2019-04
raceway,,,,,,,,,,,,,,,,,,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,1.076,1.076,1.076,1.076,1.076,1.076,1.076,1.076,1.076,1.076,1.076,1.076,1.076
residential;unclassified,,,,,,,,,,,,,,,,,,0.782,1.138,1.138,1.138,0.782,0.782,0.782,0.782,0.782,0.782,0.782,0.782,0.782,0.782,0.782,0.782,0.782,0.782,0.782,0.782,0.782
rfe,,,,,,,,,,,,,,,,,,0.163,0.163,0.163,,,,,,,,,,,,,,,,,,
unclassified;track,,,,,,,,,,,,,,,,,,0.414,0.414,0.414,0.414,0.414,0.414,,,,,,,,,,,,,,,
17028 RP314 primary,,,,,,,,,,,,,,,,,,,,10.806,10.806,10.806,10.806,10.806,10.806,10.806,10.806,10.806,10.806,10.806,10.806,10.806,10.806,10.806,10.806,10.806,10.806,10.806
yes,,,,,,,,,,,,,,,,,,,,0.738,0.863,0.863,0.863,0.863,0.863,0.863,0.863,0.863,0.863,0.863,0.863,0.125,0.125,0.125,0.784,0.707,0.707,0.707
unclassified;residential,,,,,,,,,,,,,,,,,,,,,0.191,,,,,,,,,,,,,,,,,
steps,,,,,,,,,,,,,,,,,,,,,,0.107,0.107,0.107,0.185,0.185,0.185,0.189,0.397,0.397,0.397,0.574,0.574,0.574,0.714,0.714,1.686,1.686
unclassified;road,,,,,,,,,,,,,,,,,,,,,,0.999,0.999,,,,,,,,,,,,,,,
de L'Energie bis,,,,,,,,,,,,,,,,,,,,,,,0.38,,,,,,,,,,,,,,,
unpaved,,,,,,,,,,,,,,,,,,,,,,,,2.133,,,,,,,,,,,,,,
motorway_link,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
