,2010-01,2010-04,2010-07,2010-10,2011-01,2011-04,2011-07,2011-10,2012-01,2012-04,2012-07,2012-10,2013-01,2013-04,2013-07,2013-10,2014-01,2014-04,2014-07,2014-10,2015-01,2015-04,2015-07,2015-10,2016-01,2016-04,2016-07,2016-10,2017-01,2017-04,2017-07,2017-10,2018-01,2018-04,2018-07,2018-10,2019-01,2019-04
elevator,,,,,,,,,,,,,,,,,,,,3.294,3.294,3.294,3.294,3.294,3.294,3.294,3.294,3.294,3.294,3.294,3.294,3.294,3.294,3.294,3.294,3.294,3.294,3.294
platform,,,,,,,,,,,,,,,,,,,,0.56,0.56,0.56,0.56,0.56,0.561,0.561,0.561,0.561,0.561,0.561,0.561,0.561,0.561,0.561,0.561,0.561,0.561,0.561
raceway,,,,,,,,,,,,,,,,,,,,0.463,0.463,0.463,0.463,0.463,0.463,0.463,0.463,0.463,0.463,0.463,0.463,0.463,0.463,0.463,0.463,0.463,0.463,0.463
residential;unclassified,,,,,,,,,,,,,,,,,,,,9.049,9.049,,,,,,,,,,,,,,,,,
track;unclassified,,,,,,,,,,,,,,,,,,,,6.024,9.725,9.725,9.725,,,,,,,,,,,,,,,
way,,,,,,,,,,,,,,,,,,,,0.26,,,,,,,,,,,,,,,,,,
unclassified;residential,,,,,,,,,,,,,,,,,,,,,5.287,,62.334,61.043,61.043,61.043,61.043,61.043,61.043,61.043,61.043,61.043,61.043,61.043,61.043,61.043,61.043,61.043
street_lamp,,,,,,,,,,,,,,,,,,,,,,,,2.094,2.094,2.094,2.094,2.094,2.094,2.094,2.094,2.094,2.094,2.094,2.094,2.094,2.094,2.094
corridor,,,,,,,,,,,,,,,,,,,,,,,,,0.678,0.636,0.636,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142
escape,,,,,,,,,,,,,,,,,,,,,,,,,0.161,0.161,0.161,0.161,0.161,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384
motorway_junction,,,,,,,,,,,,,,,,,,,,,,,,,,1.086,1.086,1.086,1.086,1.086,,,,,,,,
bridleway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169,0.169,0.169,0.169,0.169,0.169,0.169,0.169,0.169
proposed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.489,0.8,0.8,9.439,9.439,8.562,8.829,5.641,5.723
