,2010-01,2010-04,2010-07,2010-10,2011-01,2011-04,2011-07,2011-10,2012-01,2012-04,2012-07,2012-10,2013-01,2013-04,2013-07,2013-10,2014-01,2014-04,2014-07,2014-10,2015-01,2015-04,2015-07,2015-10,2016-01,2016-04,2016-07,2016-10,2017-01,2017-04,2017-07,2017-10,2018-01,2018-04,2018-07,2018-10,2019-01,2019-04
primary;residential,,,,,,,,,,,,,,,,,,7.132,7.132,7.132,7.132,7.132,7.132,7.132,7.132,7.132,7.132,7.132,7.132,7.132,7.132,7.132,7.132,7.132,7.132,7.132,7.132,7.132
residential;footway,,,,,,,,,,,,,,,,,,1.192,1.192,1.192,1.192,1.192,1.192,,,,,,,,,,,,,,,
residential;living_street,,,,,,,,,,,,,,,,,,2.452,2.452,2.452,1.185,0.636,0.636,0.636,0.636,0.636,0.636,0.636,0.636,0.636,0.636,0.636,0.636,0.636,0.636,0.636,0.636,0.636
residential;track,,,,,,,,,,,,,,,,,,1.331,1.331,,,,,,,,,,,,,,,,,,,
residential;unclassified,,,,,,,,,,,,,,,,,,0.595,0.595,0.595,0.595,,,,,,,,,,,,,,,,,
road;unclassified,,,,,,,,,,,,,,,,,,2.473,2.473,2.473,,,,,,,,,,,,,,,,,,
tertiary;secondary,,,,,,,,,,,,,,,,,,0.978,,,,,,,,,,,,,,,,,,,,
unclassified;residential,,,,,,,,,,,,,,,,,,0.789,,,,,,,,,,,,,,,,,,,,
yes,,,,,,,,,,,,,,,,,,1.063,1.063,1.063,1.063,0.697,0.697,0.557,0.557,0.557,0.557,0.557,0.557,0.557,0.557,0.323,0.323,0.323,0.323,0.323,0.323,0.323
track;residential,,,,,,,,,,,,,,,,,,,0.78,0.78,0.78,0.78,0.78,,,,,,,,,,,,,,,
school pathway,,,,,,,,,,,,,,,,,,,,,,,7.296,7.296,7.296,7.296,7.296,7.296,7.296,7.296,7.296,7.296,7.296,7.296,7.296,7.296,7.296,7.296
trunk_link,,,,,,,,,,,,,,,,,,,,,,,0.131,0.131,0.286,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.319,0.319,0.319,0.309,2.181
construction,,,,,,,,,,,,,,,,,,,,,,,,0.238,0.232,0.232,0.232,0.232,,,,,,,,,,
patch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022
