,2010-01,2010-04,2010-07,2010-10,2011-01,2011-04,2011-07,2011-10,2012-01,2012-04,2012-07,2012-10,2013-01,2013-04,2013-07,2013-10,2014-01,2014-04,2014-07,2014-10,2015-01,2015-04,2015-07,2015-10,2016-01,2016-04,2016-07,2016-10,2017-01,2017-04,2017-07,2017-10,2018-01,2018-04,2018-07,2018-10,2019-01,2019-04
trunk_link,92.46,102.749,114.781,121.072,128.564,135.203,144.525,147.317,156.7,169.49,181.03,179.926,182.702,180.935,182.553,181.932,192.721,223.336,238.44,256.129,253.166,238.054,248.179,249.281,240.216,276.086,264.221,272.007,270.404,276.989,284.363,288.744,295.703,311.039,312.528,313.956,322.86,335.341
unclassified,1191.739,1255.925,1276.066,1291.526,1736.517,1895.066,1922.544,1965.652,2029.786,2336.826,2765.176,3679.143,5666.876,8517.615,11669.842,12311.696,14758.336,15652.476,18964.364,20513.873,22718.587,24256.711,25781.794,28191.461,33107.503,33833.631,34838.906,36089.386,36848.475,37375.294,38260.023,39948.639,40889.434,45007.207,45558.212,47671.588,48312.332,48747.553
undefined,0.044,0.044,0.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
platform,,0.249,0.249,0.249,0.249,0.249,0.249,0.249,0.249,0.249,0.249,0.249,0.249,0.249,0.249,,,,,,0.471,0.471,0.471,0.762,0.945,0.945,0.945,0.945,1.923,1.927,2.019,2.019,2.019,2.019,2.019,2.025,2.025,2.025
secondary_link,,0.019,0.019,0.019,12.388,23.178,23.178,23.371,23.791,35.704,40.639,116.934,139.539,163.113,165.401,186.188,193.994,107.683,120.749,149.157,153.063,153.277,161.454,163.432,148.68,149.102,147.016,128.231,127.076,125.058,125.443,130.828,135.685,133.008,131.412,131.555,129.998,133.203
bridleway,,,,,21.294,21.294,21.294,21.44,21.44,21.257,21.459,51.923,51.923,51.923,51.923,52.002,52.44,55.339,55.646,54.95,54.95,60.653,63.735,66.958,69.839,71.455,77.419,77.422,77.343,77.343,77.343,94.294,93.026,99.35,100.617,90.718,92.363,92.363
bus_stop,,,,,0.327,0.327,0.327,0.327,0.327,0.327,0.327,0.327,0.327,0.327,0.327,0.327,0.327,0.327,0.327,0.327,0.327,0.327,0.327,0.327,0.327,0.327,0.327,0.327,0.327,0.327,0.327,0.327,0.327,0.462,0.462,0.462,0.481,0.892
cycleway,,,,,0.251,0.251,0.251,0.251,0.251,0.251,0.251,0.251,0.251,0.251,0.251,0.268,0.072,0.017,0.017,5.395,6.256,8.231,7.858,7.858,4.486,4.486,4.486,4.572,4.572,4.644,4.644,7.166,7.213,7.975,7.433,7.433,8.11,8.1
living_street,,,,,8.39,8.477,8.477,16.114,16.859,25.874,41.582,123.026,134.783,943.996,950.651,892.518,890.924,871.676,857.782,741.301,714.84,961.794,972.062,913.564,670.798,679.743,681.502,612.983,603.818,609.701,610.342,572.147,428.082,409.065,402.057,382.567,386.489,382.651
mini_roundabout,,,,,0.131,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.115,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041
primary;tertiary,,,,,0.193,0.193,0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tertiary;trunk_link,,,,,2.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unsurfaced,,,,,0.409,0.409,0.409,0.409,0.409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ben merzouga,,,,,,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.255
residential1,,,,,,0.044,0.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tertiary_link,,,,,,0.14,0.14,0.929,0.906,37.954,57.844,71.179,82.452,112.355,112.917,112.868,152.492,36.612,55.971,68.169,82.835,82.717,82.657,133.879,113.45,122.751,109.51,115.268,119.516,118.483,119.204,120.039,121.939,122.877,121.5,122.008,118.649,119.283
raceway,,,,,,,0.386,0.386,0.386,0.386,0.386,0.386,1.527,1.938,1.938,2.579,2.579,2.579,2.579,2.961,3.374,3.374,4.586,5.332,5.332,6.262,6.262,7.191,7.533,7.533,7.533,7.533,7.533,7.533,7.533,7.533,7.533,7.533
truck,,,,,,,,,107.312,107.312,107.312,,,,,,,,,,,,,,,,,,,,,,,,,,,
crossing,,,,,,,,,,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.023,0.006,0.042,0.042,0.042,0.042,0.042,0.042,0.042
primary_link; primary,,,,,,,,,,3.027,3.027,3.027,3.027,3.027,3.027,3.027,3.027,3.027,3.027,3.027,3.027,3.027,3.027,3.027,3.027,3.027,3.027,3.027,3.027,3.027,3.027,3.027,3.027,3.027,3.027,3.027,3.027,3.027
track; road,,,,,,,,,,1.502,1.502,1.502,1.502,1.502,1.502,1.502,1.502,1.502,1.502,,,,,,,,,,,,,,,,,,,
unclassified; residential,,,,,,,,,,0.475,0.475,0.475,0.196,,,,,,,,,,,,,,,,,,,,,,,,,
escape,,,,,,,,,,,,,1.379,1.379,1.379,1.034,1.034,0.749,0.749,0.749,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,1.902,2.038,2.038,2.23,2.23,2.233,2.233,2.233,2.233,2.233
tertiary; residential,,,,,,,,,,,,,1.852,1.852,,,,,,,,,,,,,,,,,,,,,,,,
abandoned,,,,,,,,,,,,,,,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215
minor,,,,,,,,,,,,,,,0.041,0.041,0.041,0.041,,2.256,2.256,2.256,2.256,2.256,2.256,2.256,2.256,2.256,2.256,2.256,2.256,2.256,2.256,2.256,2.256,2.256,2.256,2.256
,,,,,,,,,,,,,,,,,0.444,0.444,0.444,,,,,,,,,,,,,,,,,,,
services,,,,,,,,,,,,,,,,,0.619,1.078,3.268,14.038,20.661,21.859,21.859,25.691,32.618,32.793,36.326,37.03,41.133,42.871,42.871,44.768,48.688,58.902,61.095,62.654,64.36,64.994
yes,,,,,,,,,,,,,,,,,0.039,0.486,0.599,2.823,2.901,3.346,3.346,5.811,11.983,1.144,1.144,1.144,11.995,11.995,11.995,11.995,11.995,11.995,11.995,17.385,11.995,11.995
living_street;residential,,,,,,,,,,,,,,,,,,0.118,0.118,0.118,0.118,0.118,0.118,,,,,,,,,,,,,,,
rest_area,,,,,,,,,,,,,,,,,,0.402,10.991,11.226,12.941,12.941,13.085,15.622,17.111,19.063,19.72,20.102,18.201,26.136,26.529,26.73,27.682,27.262,31.563,31.563,32.273,32.639
stop,,,,,,,,,,,,,,,,,,,,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004
turning_circle,,,,,,,,,,,,,,,,,,,,,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059
disused,,,,,,,,,,,,,,,,,,,,,,,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62
unclassified_link,,,,,,,,,,,,,,,,,,,,,,,0.011,0.011,,,,,,,,,,,,,,
fermé,,,,,,,,,,,,,,,,,,,,,,,,,,0.795,1.054,1.054,1.025,,,,,,,,,
service;residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.351,,,,,,,,,,
elevator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033
1.0 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
Piste Cyclable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.4,,,,,,,
traffic_signals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.659,,,,,,,,
corridor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.259,0.259,0.259,0.259,0.259,0.259,0.259,0.259
ervice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.397,,,,
proposed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.517,26.517,26.517,26.517
bus_guideway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.311,8.311,8.311
